payment_id,paid_date_id,customer_id,channel_id,store_id,billing_address_id,amount,method,status,transaction_ref,paid_at_time
7000006055,20250919,1161,1,,2511.0,49542.0,CARD,PAID,TX-MUVGRIFYIRCG,19:31:48
7000006064,20250919,1072,2,4.0,3788.0,26136.0,CASH,PAID,TX-16FO2D12CAE6,01:43:27
7000006115,20250919,1107,1,,3444.0,19004.62,GATEWAY,PAID,TX-TWTN5HV4179N,13:29:57
7000006635,20250919,252,1,,1672.0,18442.5,CARD,PAID,TX-HB21NV05PBVH,06:04:49
7000007332,20250919,474,1,,2441.0,40104.0,CARD,PAID,TX-GEC7GGPB9767,13:10:54
7000007409,20250919,874,1,,1269.0,37200.0,GATEWAY,PAID,TX-T1QTVH1XG8L2,19:33:01
7000007450,20250919,1,1,,3598.0,55795.2,CARD,PAID,TX-LXPRZI7NVKNA,15:57:13
7000007570,20250919,149,2,4.0,2675.0,65340.0,CASH,PAID,TX-FL5C7U676ROB,11:38:31
7000008390,20250919,672,2,3.0,2789.0,53361.0,CARD,PAID,TX-EYCBUDAGNGF2,21:05:32
7000010437,20250919,992,1,,,39204.0,GATEWAY,PAID,TX-UI87NGZI21NY,22:45:08
7000000129,20250920,1016,1,,2991.0,76858.8,CARD,PAID,TX-RRK6UJVBP3BA,11:24:46
7000000971,20250920,655,1,,2112.0,37074.0,GATEWAY,PAID,TX-GSYYOIXYYQ4P,19:52:14
7000002619,20250920,1274,2,3.0,2358.0,12414.6,CASH,PAID,TX-Y9ZQD7QDB78P,16:27:19
7000002844,20250920,768,1,,3511.0,18351.75,CARD,PAID,TX-W0HUNPEB5OZN,00:44:09
7000003510,20250920,1141,2,1.0,2548.0,46554.75,CASH,PAID,TX-8EXRT43ZBSYB,20:07:01
7000003648,20250920,205,1,,,60514.2,CARD,PAID,TX-6OWMQHNLT33E,04:41:44
7000004194,20250920,487,1,,3632.0,49905.0,CARD,PAID,TX-URIBLLW3Q9B5,01:57:52
7000004577,20250920,371,1,,3949.0,55495.2,CARD,PAID,TX-PBT4QEVXGXFE,15:10:37
7000005436,20250920,1452,1,,2055.0,27036.0,GATEWAY,PAID,TX-ZE7VX1NBIN3F,21:30:43
7000005467,20250920,399,1,,2214.0,34485.0,CARD,PAID,TX-KQC4M2LR7FIN,11:13:59
7000005969,20250920,112,2,3.0,1402.0,14520.0,CARD,PAID,TX-UGSFP7AIJ1DX,23:30:18
7000006562,20250920,1477,1,,3849.0,29659.2,CARD,PAID,TX-UXDXEBAB02UC,04:03:14
7000006811,20250920,767,1,,1477.0,29959.2,CARD,REFUNDED,TX-0XID8J66M2WQ,18:03:53
7000007463,20250920,1123,2,2.0,1097.0,45738.0,CARD,PAID,TX-YRAIVRK30IJ9,14:38:14
7000007777,20250920,737,2,1.0,3064.0,14229.6,TRANSFER,PAID,TX-5JYUVXRBEI6V,11:22:49
7000008819,20250920,919,1,,2609.0,55105.5,CARD,PAID,TX-WB8DMRW5G6A4,20:08:20
7000009313,20250920,566,1,,3734.0,33870.0,GATEWAY,PAID,TX-794QNS2SX124,05:53:44
7000009789,20250920,572,2,2.0,3970.0,46899.6,CARD,PAID,TX-WF5X86WB9W0G,02:54:22
7000010425,20250920,361,1,,1572.0,15420.0,CARD,PAID,TX-GOITGL61QS3Q,19:19:38
7000010482,20250920,672,1,,3975.0,16146.0,GATEWAY,PAID,TX-V6HBLYKBB7R2,08:47:47
7000010950,20250920,662,1,,3186.0,37500.0,CARD,REFUNDED,TX-LW78G8U1H1GB,15:02:01
7000000082,20250921,670,1,,3087.0,42582.0,CARD,PAID,TX-472J8NP9S8E9,12:27:35
7000000220,20250921,582,1,,2135.0,14694.0,CARD,PAID,TX-IDZYNING1FJ4,07:23:58
7000001089,20250921,1234,1,,1879.0,13614.6,GATEWAY,PAID,TX-33VVOPNC7M1V,18:53:08
7000001586,20250921,1375,2,4.0,1712.0,39204.0,CASH,PAID,TX-SIPEC45JYE3I,17:11:24
7000003307,20250921,63,2,2.0,,31036.5,CARD,PAID,TX-H1ZZ8XEPJMY2,02:14:24
7000003343,20250921,1008,1,,1432.0,49905.0,CARD,PAID,TX-EZONQAH5JNY8,13:00:00
7000004848,20250921,477,2,2.0,2921.0,32670.0,CASH,PAID,TX-XX8TCS8Q83X7,22:37:50
7000005521,20250921,939,1,,2270.0,47754.75,CARD,PAID,TX-RVS58L03QLH2,17:14:37
7000005628,20250921,58,1,,3749.0,61395.0,GATEWAY,PAID,TX-B51DDY8C8RSX,00:11:14
7000005780,20250921,680,1,,2166.0,27036.0,CARD,PAID,TX-E0XE0FPQDPBI,11:09:22
7000005854,20250921,1135,1,,2382.0,88341.78,GATEWAY,PAID,TX-7IJLPK8CTNBK,06:26:03
7000006264,20250921,510,1,,1779.0,29359.2,GATEWAY,REFUNDED,TX-TJ9TW9URU396,11:10:14
7000010930,20250921,147,1,,3650.0,33870.0,CARD,PAID,TX-VJ0KDCAUQGKT,14:41:02
7000011144,20250921,1459,2,4.0,4120.0,84942.0,CASH,PAID,TX-75IOUW5RD9BN,15:57:03
7000011611,20250921,928,2,1.0,2233.0,28459.2,CASH,PAID,TX-U5UY2UVOXVZB,18:56:08
7000011970,20250921,951,1,,2579.0,46938.0,CARD,PAID,TX-KI4UOK9N66KR,07:41:41
7000000833,20250922,1092,2,3.0,2222.0,48024.9,CARD,PAID,TX-YK9CIUBVX1BO,15:42:06
7000002579,20250922,518,1,,2394.0,29403.0,CARD,PAID,TX-YL5R5IZWJR4R,13:06:08
7000002858,20250922,810,1,,2558.0,55350.0,CARD,PAID,TX-EHHDHLR5E5R0,12:48:34
7000002970,20250922,173,1,,2555.0,58072.5,GATEWAY,PAID,TX-PZT7Z4RPKJ6S,10:32:19
7000004032,20250922,343,2,3.0,2990.0,89298.0,CASH,PAID,TX-X60TIPUJ2EPZ,07:08:27
7000004676,20250922,1082,1,,1923.0,47238.0,GATEWAY,PAID,TX-RRCVX4OTMDAW,10:20:52
7000004700,20250922,1229,1,,3091.0,44351.1,CARD,PAID,TX-VQE53HCQBY1E,17:33:59
7000005051,20250922,1250,2,3.0,4134.0,32670.0,CARD,PAID,TX-UI898JBYLSTU,23:19:34
7000005343,20250922,504,1,,2571.0,55069.2,GATEWAY,PAID,TX-SCQWFU4LKBVN,17:47:13
7000008087,20250922,992,1,,2979.0,52426.56,GATEWAY,REFUNDED,TX-KOYLCQHSULR2,11:52:16
7000008239,20250922,1027,1,,1962.0,55138.17,CARD,PAID,TX-EAGMU5QKEBJF,15:39:22
7000008991,20250922,917,1,,4046.0,27036.0,CARD,PAID,TX-HB2VLHV5XN6Z,05:44:11
7000009402,20250922,931,1,,3956.0,17242.5,CARD,PAID,TX-A25X4JA5RCSI,01:43:01
7000009729,20250922,1146,2,2.0,3823.0,70131.6,CASH,PAID,TX-TN4535VZ644T,20:52:13
7000009742,20250922,430,1,,1188.0,84830.28,CARD,PAID,TX-CWTT0A1Q6ICV,01:46:34
7000010302,20250922,855,2,1.0,,81312.0,CARD,PAID,TX-CD5RMAITWUEH,17:05:05
7000000996,20250923,866,1,,3772.0,54561.0,CARD,PAID,TX-TJHL936P9I7S,04:19:07
7000001913,20250923,1160,1,,3367.0,28788.0,GATEWAY,PAID,TX-9G2C2350534N,13:24:06
7000003619,20250923,1322,1,,1505.0,35503.5,GATEWAY,PAID,TX-X2Q50Q4FC0MH,09:09:13
7000004317,20250923,539,1,,,14268.0,CARD,PAID,TX-Y4I173SEDF53,02:37:59
7000004497,20250923,107,1,,1676.0,54261.0,GATEWAY,PAID,TX-UMITG5KH24HM,00:38:45
7000004976,20250923,833,1,,3058.0,84264.0,GATEWAY,PAID,TX-F7GAOMTF0W5U,08:25:49
7000005093,20250923,1033,1,,3842.0,43588.8,GATEWAY,PAID,TX-TEV4XCO7YS14,04:13:33
7000006874,20250923,259,1,,3835.0,42582.0,GATEWAY,PAID,TX-VVSZ32H3PK7N,23:46:22
7000006991,20250923,979,1,,1182.0,30303.0,GATEWAY,PAID,TX-336GOUTNR1DW,11:37:48
7000008157,20250923,631,2,1.0,,41382.0,CASH,PAID,TX-OUWMFUDF4BSD,20:49:45
7000008915,20250923,1110,1,,2081.0,66295.5,CARD,PAID,TX-92GDVLIUZYGP,18:17:35
7000009571,20250923,513,2,1.0,3402.0,28967.4,CARD,PAID,TX-Q8P2NA47UZTP,13:30:27
7000010034,20250923,912,2,2.0,3653.0,28459.2,CARD,PAID,TX-XPPQHR3EPMGE,19:55:33
7000010362,20250923,1405,1,,3488.0,28342.8,CARD,PAID,TX-G2ORVD6JUUI0,15:03:16
7000011254,20250923,498,2,3.0,3303.0,71728.8,CARD,PAID,TX-DOXYH53KF5GG,17:39:09
7000011322,20250923,296,1,,2050.0,107241.38,GATEWAY,PAID,TX-XL7ILQJ67U71,08:21:33
7000011379,20250923,1237,2,2.0,2560.0,53361.0,CASH,PAID,TX-KM777U4SGDBE,23:08:19
7000011642,20250923,848,1,,2524.0,43888.8,CARD,PAID,TX-P8GLK8OKX3G0,05:29:47
7000003979,20250924,1041,2,3.0,2998.0,14229.6,CASH,PAID,TX-BV29TSGTXUI8,06:22:33
7000004478,20250924,338,1,,,55650.0,CARD,PAID,TX-MHOVQFBLKL4A,18:22:52
7000004681,20250924,864,2,3.0,3849.0,29040.0,CARD,PAID,TX-5A5PHAL03O49,07:44:55
7000004746,20250924,339,1,,3964.0,46420.2,CARD,PAID,TX-R8CZQD28XN82,17:16:28
7000005942,20250924,1160,1,,3815.0,34485.0,CARD,PAID,TX-PEV6P6XB5QF3,05:06:14
7000006182,20250924,475,1,,1613.0,48816.0,CARD,PAID,TX-6VSOE7QZU93R,22:43:33
7000006328,20250924,1152,1,,2733.0,128229.75,CARD,PAID,TX-VTTCOX76ZZQH,08:39:47
7000006527,20250924,517,2,4.0,4070.0,66007.92,CARD,PAID,TX-1ERPXSRRXZXQ,00:07:15
7000007253,20250924,1139,1,,,50205.0,GATEWAY,PAID,TX-AAUEV4ZIHJWP,05:43:28
7000007434,20250924,787,1,,3832.0,13968.0,CARD,PAID,TX-9X70NPG3GZ6N,16:50:19
7000009020,20250924,1129,2,1.0,2552.0,36209.25,CARD,PAID,TX-SB2JQF9OTCB4,12:07:10
7000009133,20250924,1274,1,,1563.0,77856.0,CARD,PAID,TX-FF4XYJBQA54O,20:01:41
7000009654,20250924,1458,2,2.0,3827.0,25613.28,CASH,PAID,TX-20B44QR4COGH,08:45:10
7000010322,20250924,582,2,2.0,2359.0,26136.0,CASH,PAID,TX-NWAUK504JE7I,18:36:40
7000011751,20250924,1092,1,,,45304.5,CARD,REFUNDED,TX-QUH2E6W87KPH,21:00:41
7000000021,20250925,1110,1,,3246.0,29659.2,CARD,PAID,TX-BE5NW8R3MU50,01:05:51
7000001265,20250925,165,1,,3617.0,44760.0,GATEWAY,PAID,TX-HW4JQZ1PH40D,14:59:38
7000001763,20250925,106,2,2.0,3310.0,85377.6,CARD,PAID,TX-PB8ZF234N36F,16:48:56
7000001780,20250925,638,1,,3402.0,73074.0,GATEWAY,PAID,TX-VSVBCLX0CHX4,08:53:35
7000004669,20250925,703,1,,2871.0,26029.2,GATEWAY,PAID,TX-H0CFIKMYZ3X9,01:26:03
7000006185,20250925,309,1,,1251.0,68079.12,GATEWAY,PAID,TX-G72C8823Y57E,04:22:32
7000006217,20250925,911,2,3.0,1279.0,51636.75,CARD,PAID,TX-P61L3BSB3ZIL,12:21:15
7000007128,20250925,1426,1,,2352.0,40104.0,GATEWAY,PAID,TX-1CCZWTT8KK7W,20:07:20
7000007702,20250925,1199,2,4.0,2472.0,17242.5,TRANSFER,PAID,TX-JH5YQOS8XRC3,11:12:47
7000008950,20250925,1275,1,,3286.0,43124.4,CARD,PAID,TX-VLRAVBVIRJNW,08:09:34
7000009606,20250925,503,2,3.0,1177.0,18676.35,CARD,PAID,TX-TC7VRJ1WFDA7,19:45:21
7000010554,20250925,460,2,1.0,1650.0,51727.5,CASH,PAID,TX-EXJOSVV4XKEN,21:49:40
7000010821,20250925,673,1,,2560.0,31082.16,GATEWAY,PAID,TX-O7G2SK8JSKPX,09:32:48
7000000095,20250926,247,1,,2232.0,59897.1,GATEWAY,PAID,TX-MBMP050ORNEE,17:29:43
7000001002,20250926,596,1,,,92474.25,CARD,REFUNDED,TX-AF63BLSL5N6H,18:07:29
7000001594,20250926,1419,1,,3659.0,85416.0,CARD,PAID,TX-TEMTYB2DQLOB,23:11:25
7000002481,20250926,586,2,1.0,3563.0,15652.56,CASH,PAID,TX-J5WOWKNXZPW2,19:21:30
7000002949,20250926,1050,1,,3155.0,84942.0,CARD,PAID,TX-NKUUL6LMSB5X,16:24:34
7000003458,20250926,85,2,4.0,1046.0,107774.7,CASH,PAID,TX-W9G868IEYK1N,07:54:27
7000003799,20250926,1086,1,,2141.0,18687.0,GATEWAY,PAID,TX-BUNVKY2CSXET,17:08:29
7000005513,20250926,243,2,3.0,3047.0,17242.5,TRANSFER,PAID,TX-JKWBTR11BBBV,13:13:14
7000006843,20250926,1209,1,,2890.0,19565.7,GATEWAY,PAID,TX-PII2VZ5GC8AX,07:47:16
7000007646,20250926,3,1,,3918.0,33570.0,CARD,PAID,TX-LRHI5JA4M899,21:00:54
7000008208,20250926,735,1,,3309.0,55650.0,GATEWAY,PAID,TX-QCOTNTTIZTMF,02:31:02
7000008922,20250926,223,2,1.0,1108.0,48024.9,TRANSFER,PAID,TX-02W5H0JUKHN7,11:04:12
7000010368,20250926,895,1,,1084.0,65731.8,GATEWAY,PAID,TX-2MLRO1PPF7GX,04:17:25
7000010416,20250926,1265,2,1.0,3842.0,42688.8,CASH,PAID,TX-E8PFK0YTK9U4,16:27:45
7000010702,20250926,292,2,3.0,1827.0,47190.0,CARD,PAID,TX-NEY8XM7E1XA9,23:04:26
7000001330,20250927,1266,2,2.0,4119.0,13068.0,TRANSFER,PAID,TX-C5LT67RB7036,06:38:11
7000002668,20250927,49,1,,4072.0,94672.5,CARD,PAID,TX-GKS873PZ181A,20:35:56
7000002953,20250927,489,1,,1439.0,36837.0,GATEWAY,PAID,TX-OEDDA9HST37G,10:57:11
7000003437,20250927,71,1,,1478.0,55650.0,GATEWAY,PAID,TX-H3MAAX4JZMMB,02:31:39
7000005300,20250927,326,1,,3275.0,30603.0,GATEWAY,PAID,TX-M83FBTG81QWO,11:11:48
7000005995,20250927,49,1,,2062.0,35985.0,GATEWAY,PAID,TX-NQI6HTD72J4L,20:22:27
7000006106,20250927,555,2,1.0,2005.0,19057.5,TRANSFER,PAID,TX-VZZIYPKML38K,07:07:04
7000006448,20250927,212,2,2.0,3311.0,13068.0,CASH,PAID,TX-ZXDTZLSCIMWV,08:19:16
7000007156,20250927,1041,2,4.0,4138.0,94743.0,CARD,PAID,TX-NWJ2GHRDVQVZ,17:30:50
7000007641,20250927,1337,2,1.0,2044.0,18150.0,CARD,PAID,TX-DTGH4H9LFZ13,00:07:30
7000007665,20250927,536,2,3.0,1517.0,13794.0,CARD,REFUNDED,TX-EGBIY75GCA5R,06:03:34
7000008115,20250927,1427,1,,2864.0,17535.0,CARD,PAID,TX-Q36ZAP8VLKT7,02:57:36
7000008316,20250927,446,1,,3242.0,15601.5,CARD,REFUNDED,TX-17SI9KW7A1IH,12:11:40
7000008575,20250927,580,2,4.0,3541.0,13794.0,CARD,PAID,TX-S9RWEH8S88JB,15:40:28
7000009570,20250927,241,1,,3850.0,33359.7,CARD,PAID,TX-KETUXXWTB19S,01:20:07
7000010852,20250927,1355,1,,4101.0,16020.0,CARD,PAID,TX-8EMH22ZY7ZX5,06:35:30
7000011071,20250927,27,2,1.0,2285.0,38115.0,CARD,PAID,TX-1S7ZFYE3QP20,08:19:20
7000000457,20250928,1229,1,,1247.0,16418.25,GATEWAY,PAID,TX-W9KRBE6EYOX6,21:42:51
7000000492,20250928,913,2,3.0,2833.0,36826.35,CASH,PAID,TX-HRTPMO841LCL,02:24:33
7000002468,20250928,281,1,,2523.0,42282.0,CARD,PAID,TX-A174PHQ2SAGK,19:30:52
7000002836,20250928,1384,1,,3597.0,130055.4,GATEWAY,PAID,TX-AXYHIL6V0PWV,10:55:07
7000003493,20250928,1264,1,,3487.0,49905.0,GATEWAY,PAID,TX-DNREYWS2U6HH,17:40:51
7000003802,20250928,1467,1,,3215.0,16852.56,CARD,PAID,TX-8PGNLRAMKIZ6,23:21:21
7000004642,20250928,688,1,,3040.0,14994.0,GATEWAY,PAID,TX-A3UYO0788QJS,22:04:32
7000005420,20250928,838,2,3.0,2702.0,64795.5,CARD,PAID,TX-0OCMC9DJP4WM,19:30:15
7000005457,20250928,67,1,,1966.0,16020.0,CARD,PAID,TX-TCHRQU3JAVK5,00:11:59
7000007453,20250928,166,1,,,27636.0,GATEWAY,PAID,TX-C5G2261VUSLL,06:05:31
7000007856,20250928,1238,1,,,45060.0,GATEWAY,REFUNDED,TX-WYLV6R2LZD6U,09:43:59
7000008398,20250928,1223,1,,3326.0,42582.0,CARD,PAID,TX-1660CYSGR1JO,06:37:24
7000009656,20250928,525,1,,,55650.0,GATEWAY,REFUNDED,TX-J6FYKFCNAP0O,05:27:15
7000010406,20250928,716,2,4.0,2967.0,56482.8,CASH,PAID,TX-WHSJM9A7F0UF,18:42:58
7000000425,20250929,526,2,2.0,,12806.64,CASH,PAID,TX-X4Z5W67FAAYF,14:19:43
7000000768,20250929,1393,1,,2154.0,15129.6,GATEWAY,PAID,TX-V9RHYKXGXVV0,00:57:46
7000001134,20250929,545,1,,2370.0,58672.5,CARD,PAID,TX-SFRN6GUUHRZW,02:40:12
7000001290,20250929,916,1,,3536.0,36300.0,CARD,PAID,TX-2BE2LI51VOGK,17:47:22
7000003963,20250929,742,1,,3030.0,32536.5,CARD,PAID,TX-82FB24KMTHIF,23:55:21
7000005203,20250929,1007,1,,3205.0,46938.0,CARD,PAID,TX-QE57ITOSBSVV,10:29:46
7000005466,20250929,436,1,,1116.0,48024.9,GATEWAY,PAID,TX-NLRPJV5NXHCM,11:51:13
7000006089,20250929,1132,2,4.0,2051.0,27442.8,CASH,PAID,TX-AIW56NYJW7SO,16:02:38
7000007769,20250929,658,2,3.0,2701.0,28459.2,CASH,PAID,TX-N0Y4Y3IFXDQM,16:30:40
7000007882,20250929,828,1,,2396.0,19168.5,GATEWAY,PAID,TX-1ZWQKUFBT5HG,12:34:37
7000008737,20250929,825,1,,4023.0,34351.5,GATEWAY,PAID,TX-JIELY1PRMOEX,09:08:07
7000009418,20250929,47,1,,2737.0,72048.0,CARD,PAID,TX-RKLHGF359GHI,00:35:57
7000010584,20250929,612,1,,3543.0,37352.7,GATEWAY,PAID,TX-RC8P6LC34ESN,06:41:24
7000010625,20250929,1178,1,,3967.0,56929.05,GATEWAY,PAID,TX-W1RW7DM90D56,08:40:08
7000011398,20250929,383,2,4.0,3813.0,42688.8,CASH,PAID,TX-3X15BP7N78OG,16:13:11
7000000551,20250930,295,1,,1740.0,43308.0,GATEWAY,PAID,TX-BVQ4RKP3WUDE,21:20:11
7000001215,20250930,167,2,3.0,2346.0,13721.4,CASH,PAID,TX-A26QCF51Q70A,16:12:49
7000001434,20250930,319,2,3.0,3439.0,61129.2,CASH,PAID,TX-Z2H02C0CMEKS,05:30:14
7000001777,20250930,634,1,,1908.0,31944.0,CARD,PAID,TX-UTOTYT9EKB8K,18:41:34
7000001995,20250930,1401,2,4.0,3043.0,48024.9,CARD,REFUNDED,TX-9FCOG7GVMX9C,20:35:41
7000002206,20250930,234,2,4.0,1531.0,13721.4,CARD,PAID,TX-UWFSFSPET6H2,15:31:30
7000003363,20250930,184,2,1.0,2447.0,35574.0,CARD,PAID,TX-5AGDX74VYNH9,02:16:18
7000004018,20250930,1067,1,,1573.0,88138.5,CARD,PAID,TX-CAMWERH1WHQB,08:38:45
7000004034,20250930,1449,2,2.0,1319.0,29040.0,CASH,PAID,TX-B8IP9EFYYZY1,02:11:47
7000004105,20250930,872,1,,4141.0,30492.0,CARD,PAID,TX-FAJXDUYXMTSF,00:48:56
7000005264,20250930,131,2,2.0,2612.0,15652.56,CARD,PAID,TX-D2RT1TRCSWDH,16:49:11
7000005379,20250930,1456,1,,3070.0,47857.68,CARD,REFUNDED,TX-GZI7DZII6TUB,17:53:32
7000005572,20250930,204,2,4.0,2782.0,41164.2,CASH,PAID,TX-ZXPQYL1GIDJ1,18:31:23
7000006281,20250930,675,2,2.0,1192.0,81021.6,TRANSFER,PAID,TX-E52ZAE9CX98E,18:17:55
7000006930,20250930,516,2,4.0,2142.0,59786.1,CASH,PAID,TX-A6G7FBL4Q7OL,03:49:05
7000007964,20250930,406,2,2.0,1159.0,19965.0,CASH,PAID,TX-JEQV8FYD7BOH,00:51:06
7000008399,20250930,811,1,,3243.0,85996.8,GATEWAY,PAID,TX-VTGUSB1DFNRX,18:17:02
7000009566,20250930,1322,1,,1987.0,45060.0,CARD,PAID,TX-MGXK1TG30PYZ,12:28:00
7000009946,20250930,1003,1,,1517.0,45060.0,CARD,PAID,TX-L20MFN4VKYK0,03:33:14
7000010194,20250930,1460,1,,,55350.0,CARD,PAID,TX-JL8GOOCUGW5L,16:40:29
7000010267,20250930,545,2,1.0,1976.0,46957.68,TRANSFER,PAID,TX-NZGV898ZNSYG,00:43:27
7000011603,20250930,160,1,,,53227.5,CARD,PAID,TX-GKORI9FUAY02,06:52:09
7000000954,20251001,640,2,4.0,1960.0,50094.0,CASH,PAID,TX-FRO6XUEEZ21P,08:42:10
7000002214,20251001,230,2,1.0,3240.0,107811.0,TRANSFER,PAID,TX-1ZFGGM3512F3,10:57:20
7000002261,20251001,462,1,,2469.0,71685.0,CARD,PAID,TX-YYAHU8YJ50QF,02:52:19
7000003279,20251001,604,2,4.0,2522.0,41962.8,TRANSFER,PAID,TX-Z44L77BCSEU0,18:07:51
7000003324,20251001,1324,2,1.0,1240.0,78045.0,CARD,PAID,TX-75CU3VO4PJ42,22:38:58
7000005331,20251001,951,2,2.0,1450.0,54450.0,CASH,PAID,TX-3WD6GENREX6N,05:25:12
7000005516,20251001,536,1,,2204.0,19287.0,CARD,PAID,TX-2X4TCZEYSGCX,06:56:00
7000006165,20251001,1335,1,,,123785.1,GATEWAY,PAID,TX-V510DT2FGJJ1,07:08:27
7000006680,20251001,318,1,,1473.0,46023.24,GATEWAY,PAID,TX-N3BB96KRYXCK,06:55:05
7000007010,20251001,961,1,,3617.0,71166.44,CARD,PAID,TX-XJGV0BN4W9L9,07:26:52
7000007105,20251001,1412,1,,1132.0,16073.4,GATEWAY,PAID,TX-BOF4DN66AZRI,17:38:35
7000008073,20251001,1148,2,2.0,,29003.7,CASH,PAID,TX-ZWXOX6TNBJGE,01:03:16
7000008246,20251001,811,1,,1595.0,14994.0,CARD,PAID,TX-DV2P3IZEUBJI,21:47:11
7000008988,20251001,1149,1,,3373.0,60621.0,GATEWAY,REFUNDED,TX-XUTPDXQUDO78,03:12:29
7000009174,20251001,1174,2,1.0,,14520.0,CARD,PAID,TX-1FNX0PAJK2S0,05:50:17
7000010885,20251001,341,1,,,37500.0,GATEWAY,REFUNDED,TX-R6FUOSWKX4DQ,04:34:34
7000000897,20251002,573,2,3.0,3044.0,38419.92,TRANSFER,PAID,TX-WWPR1Q9Z3IG3,01:17:46
7000009322,20251002,118,1,,3254.0,43588.8,CARD,PAID,TX-238Y2QUYJUVJ,13:35:32
7000010503,20251002,885,1,,3175.0,87366.6,GATEWAY,PAID,TX-ECU99W6F70B9,16:18:27
7000011813,20251002,176,2,1.0,2728.0,14701.5,CARD,PAID,TX-LWFESF1DUVBL,16:18:52
7000001509,20251003,1386,1,,2498.0,37137.0,CARD,PAID,TX-L8VLSHY7AI60,12:18:09
7000000001,,601,1,,3803.0,78146.4,GATEWAY,PENDING,,
7000000015,,700,1,,3268.0,29659.2,CARD,FAILED,,
7000000018,,1151,1,,2712.0,100107.9,GATEWAY,FAILED,,
7000000040,,1028,1,,3284.0,14994.0,CARD,FAILED,,
7000000048,,408,2,2.0,3365.0,28459.2,CARD,PENDING,,
7000000053,,729,1,,3595.0,33570.0,CARD,FAILED,,
7000000058,,1068,1,,3.0,53953.5,CARD,FAILED,,
7000000060,,428,2,4.0,1333.0,35283.6,CARD,FAILED,,
7000000066,,988,1,,2187.0,43888.8,GATEWAY,FAILED,,
7000000087,,490,1,,2315.0,14994.0,CARD,FAILED,,
7000000100,,467,1,,2632.0,28909.08,CARD,FAILED,,
7000000103,,802,2,3.0,1549.0,37243.8,CASH,PENDING,,
7000000110,,1284,2,2.0,4022.0,82364.7,TRANSFER,FAILED,,
7000000113,,1222,2,1.0,2891.0,15652.56,CARD,FAILED,,
7000000123,,530,1,,2280.0,18987.0,CARD,FAILED,,
7000000128,,1189,1,,1881.0,101470.2,CARD,FAILED,,
7000000144,,569,2,1.0,1210.0,35937.0,CARD,FAILED,,
7000000153,,723,2,2.0,1748.0,13068.0,CARD,FAILED,,
7000000157,,371,2,3.0,2181.0,71692.5,TRANSFER,FAILED,,
7000000167,,1234,1,,2641.0,58172.85,CARD,FAILED,,
7000000168,,400,1,,3129.0,50205.0,CARD,FAILED,,
7000000171,,1490,1,,3729.0,15429.6,CARD,PENDING,,
7000000191,,788,1,,2175.0,106896.24,CARD,FAILED,,
7000000204,,488,1,,1674.0,50205.0,GATEWAY,FAILED,,
7000000229,,751,2,2.0,4012.0,16335.0,CARD,FAILED,,
7000000235,,1327,2,2.0,3407.0,26136.0,CASH,FAILED,,
7000000242,,183,1,,2607.0,46023.24,GATEWAY,FAILED,,
7000000246,,548,1,,1472.0,74596.5,GATEWAY,FAILED,,
7000000268,,656,1,,2664.0,13794.0,CARD,FAILED,,
7000000269,,786,1,,1050.0,83617.05,CARD,FAILED,,
7000000279,,608,1,,2519.0,54261.0,GATEWAY,FAILED,,
7000000285,,386,1,,2033.0,19350.0,CARD,FAILED,,
7000000289,,194,1,,2292.0,90389.1,CARD,FAILED,,
7000000294,,195,1,,1042.0,44460.0,CARD,FAILED,,
7000000302,,1082,1,,2242.0,69507.0,GATEWAY,FAILED,,
7000000309,,1194,2,1.0,3960.0,45738.0,CASH,FAILED,,
7000000333,,737,1,,3214.0,16552.56,GATEWAY,FAILED,,
7000000339,,1213,1,,2901.0,54561.0,GATEWAY,FAILED,,
7000000368,,1056,1,,2501.0,27336.0,CARD,FAILED,,
7000000407,,331,1,,2703.0,31036.5,CARD,FAILED,,
7000000409,,918,2,2.0,3636.0,39204.0,CARD,FAILED,,
7000000413,,1269,2,2.0,3013.0,29040.0,CARD,FAILED,,
7000000416,,7,2,4.0,1784.0,39131.4,CARD,FAILED,,
7000000428,,262,1,,1760.0,36474.0,CARD,FAILED,,
7000000443,,723,2,1.0,1522.0,120969.75,CARD,FAILED,,
7000000455,,1109,1,,3912.0,102694.8,CARD,FAILED,,
7000000464,,1075,2,1.0,1071.0,44823.24,CASH,FAILED,,
7000000465,,1393,1,,2074.0,120334.5,CARD,FAILED,,
7000000468,,1188,1,,2493.0,47020.2,GATEWAY,PENDING,,
7000000475,,941,2,2.0,2574.0,27588.0,CARD,FAILED,,
7000000478,,642,2,3.0,1291.0,13068.0,CASH,FAILED,,
7000000495,,1180,2,3.0,2375.0,83853.0,CARD,FAILED,,
7000000497,,143,2,1.0,1351.0,83490.0,TRANSFER,PENDING,,
7000000499,,829,1,,,18351.75,CARD,FAILED,,
7000000500,,214,1,,1684.0,69744.0,GATEWAY,FAILED,,
7000000505,,920,2,2.0,2983.0,41382.0,CASH,FAILED,,
7000000540,,757,1,,3522.0,13068.0,CARD,FAILED,,
7000000565,,439,1,,2760.0,86505.0,GATEWAY,FAILED,,
7000000568,,1039,2,4.0,2725.0,37243.8,CARD,PENDING,,
7000000575,,531,2,1.0,1012.0,48024.9,CASH,FAILED,,
7000000580,,90,1,,,70286.16,CARD,FAILED,,
