nps_id,responded_date_id,customer_id,channel_id,score,comment,responded_at_time
13000000492,20241129,415,2,9,Todo perfecto,22:26:11
13000001286,20241129,1037,2,1,Atención muy buena,23:59:34
13000001678,20241129,901,1,9,Atención muy buena,11:32:25
13000002041,20241129,1032,1,9,Podría mejorar el empaque,11:54:56
13000002143,20241129,618,1,6,,17:16:48
13000000840,20241130,1372,2,8,,20:42:39
13000000514,20241201,921,1,7,Todo perfecto,09:29:25
13000001190,20241201,175,2,9,Muy conforme con la calidad,08:22:31
13000002401,20241201,686,1,3,Podría mejorar el empaque,09:14:19
13000000782,20241202,54,1,3,Podría mejorar el empaque,20:19:13
13000002127,20241202,757,1,8,Entrega rápida y producto excelente,01:07:44
13000001461,20241203,1237,1,7,Podría mejorar el empaque,08:09:15
13000002607,20241203,212,1,4,Tardó un poco más de lo esperado,02:39:32
13000002444,20241204,154,2,5,Tardó un poco más de lo esperado,02:34:53
13000000133,20241205,158,1,0,Atención muy buena,19:34:31
13000001479,20241205,874,2,4,Entrega rápida y producto excelente,03:16:10
13000001978,20241205,680,1,8,,00:45:11
13000002503,20241205,220,1,8,Todo perfecto,10:38:11
13000000225,20241206,801,1,7,Entrega rápida y producto excelente,19:00:31
13000000297,20241206,327,2,0,Entrega rápida y producto excelente,01:33:41
13000000795,20241206,571,1,10,Todo perfecto,14:14:48
13000002303,20241206,1352,1,9,Atención muy buena,23:36:55
13000001105,20241207,1238,2,8,Muy conforme con la calidad,12:43:27
13000001303,20241207,356,1,4,Atención muy buena,07:50:47
13000001568,20241207,384,1,7,Volvería a comprar,19:03:15
13000002312,20241207,1096,2,7,Todo perfecto,09:31:50
13000000226,20241208,351,1,5,Todo perfecto,05:31:27
13000000267,20241208,244,1,6,Podría mejorar el empaque,19:33:05
13000001409,20241208,1429,1,10,Tardó un poco más de lo esperado,18:55:30
13000002113,20241208,1347,2,9,Atención muy buena,08:33:23
13000002507,20241208,1217,2,7,Volvería a comprar,08:06:54
13000000082,20241209,1224,2,10,,15:30:01
13000000535,20241209,1393,2,8,Atención muy buena,04:39:01
13000001998,20241209,1200,2,8,Podría mejorar el empaque,04:04:37
13000002060,20241209,352,1,10,Atención muy buena,07:50:24
13000002266,20241209,536,1,8,Todo perfecto,10:44:18
13000002598,20241209,1009,1,7,Volvería a comprar,23:56:56
13000001151,20241210,1157,1,9,Podría mejorar el empaque,10:57:06
13000001434,20241210,728,2,5,Podría mejorar el empaque,09:49:15
13000001561,20241210,217,2,10,Podría mejorar el empaque,11:08:52
13000001973,20241210,1133,1,3,,11:34:38
13000002308,20241210,1194,2,9,Podría mejorar el empaque,12:23:43
13000002378,20241210,1328,1,9,,12:17:44
13000002619,20241210,264,2,8,Entrega rápida y producto excelente,08:17:15
13000002683,20241210,566,2,8,Volvería a comprar,08:30:10
13000000043,20241211,1004,2,8,Entrega rápida y producto excelente,16:56:35
13000000076,20241212,436,1,8,Podría mejorar el empaque,16:09:46
13000000411,20241212,259,2,2,,15:04:04
13000000527,20241212,874,2,9,Atención muy buena,16:26:08
13000001182,20241212,1401,1,9,Todo perfecto,11:47:16
13000001396,20241212,390,1,7,Muy conforme con la calidad,04:42:27
13000001251,20241213,1060,2,4,Atención muy buena,03:40:45
13000002313,20241213,1468,1,9,,08:17:42
13000000087,20241214,1056,1,8,Tardó un poco más de lo esperado,22:25:30
13000000403,20241214,1130,2,2,Volvería a comprar,23:38:05
13000001288,20241214,621,1,9,,16:57:20
13000001502,20241214,385,2,9,Atención muy buena,15:30:06
13000001774,20241214,750,2,10,Todo perfecto,16:20:47
13000002629,20241214,196,1,2,,13:44:28
13000000169,20241215,993,1,7,Entrega rápida y producto excelente,04:07:03
13000000462,20241215,405,1,7,Entrega rápida y producto excelente,10:40:54
13000001133,20241215,831,1,9,Todo perfecto,07:15:53
13000001157,20241215,757,1,7,Atención muy buena,02:46:27
13000001297,20241215,491,1,10,,11:07:54
13000001868,20241215,1371,2,8,Tardó un poco más de lo esperado,17:18:49
13000002110,20241215,692,1,8,,19:01:16
13000000054,20241216,1048,2,10,,02:55:03
13000000415,20241216,204,2,8,Todo perfecto,05:28:42
13000000494,20241216,45,1,4,Muy conforme con la calidad,04:58:04
13000001523,20241216,347,1,8,Podría mejorar el empaque,13:14:04
13000001545,20241216,72,2,8,Tardó un poco más de lo esperado,05:11:55
13000002087,20241216,902,1,10,Volvería a comprar,22:01:13
13000000631,20241217,109,2,0,Entrega rápida y producto excelente,15:08:46
13000000726,20241217,1373,2,9,Muy conforme con la calidad,17:42:55
13000001482,20241217,1315,2,9,Podría mejorar el empaque,06:49:56
13000001778,20241217,1440,1,7,Atención muy buena,07:46:29
13000002182,20241217,506,1,10,Entrega rápida y producto excelente,18:06:05
13000002461,20241217,15,1,4,Volvería a comprar,11:54:35
13000000334,20241218,516,1,9,,18:28:50
13000001400,20241218,485,1,7,,05:47:17
13000002003,20241218,1224,1,10,Podría mejorar el empaque,09:35:08
13000000919,20241219,415,1,7,,00:09:42
13000001045,20241219,1400,2,8,,01:51:00
13000001534,20241219,1037,1,1,Todo perfecto,18:45:51
13000001962,20241219,19,1,7,,01:31:58
13000001975,20241219,934,2,2,Entrega rápida y producto excelente,17:20:25
13000000229,20241220,1338,1,2,Podría mejorar el empaque,21:23:08
13000000723,20241220,713,2,7,Podría mejorar el empaque,20:38:12
13000000928,20241220,2,2,8,Tardó un poco más de lo esperado,12:03:30
13000001221,20241220,327,1,4,Tardó un poco más de lo esperado,08:24:21
13000001330,20241220,1001,1,10,Atención muy buena,04:54:20
13000001811,20241220,3,2,10,Atención muy buena,15:05:20
13000001024,20241221,504,2,9,Entrega rápida y producto excelente,13:17:32
13000001549,20241221,538,2,6,Podría mejorar el empaque,02:47:30
13000002290,20241221,731,1,3,Tardó un poco más de lo esperado,23:43:00
13000000307,20241222,27,2,9,Podría mejorar el empaque,14:50:59
13000000485,20241222,790,1,9,Podría mejorar el empaque,18:12:56
13000000797,20241222,106,2,7,Tardó un poco más de lo esperado,03:58:20
13000002155,20241222,809,2,2,Podría mejorar el empaque,22:45:57
13000001028,20241223,102,2,3,Muy conforme con la calidad,20:56:25
13000000564,20241224,541,1,10,Atención muy buena,14:04:24
13000001072,20241224,1337,2,7,Muy conforme con la calidad,19:27:49
13000002311,20241224,140,2,9,Podría mejorar el empaque,18:07:37
13000000202,20241225,893,1,1,Entrega rápida y producto excelente,14:16:39
13000001315,20241225,155,1,6,Entrega rápida y producto excelente,08:03:46
13000001657,20241225,1199,2,8,Entrega rápida y producto excelente,15:22:03
13000001721,20241225,463,1,4,Todo perfecto,14:52:21
13000002048,20241225,814,1,9,Volvería a comprar,05:29:57
13000002391,20241225,1217,1,5,Volvería a comprar,18:21:56
13000000429,20241226,789,2,9,Muy conforme con la calidad,22:27:44
13000000650,20241226,1107,1,6,Podría mejorar el empaque,08:23:04
13000000735,20241226,882,1,8,,23:07:04
13000000823,20241226,1184,1,10,Podría mejorar el empaque,18:51:24
13000000892,20241226,960,1,10,Muy conforme con la calidad,10:49:39
13000000991,20241226,1000,1,9,Atención muy buena,11:52:45
13000001277,20241226,554,1,8,Volvería a comprar,16:11:21
13000001372,20241226,426,1,8,,06:44:16
13000001519,20241226,621,2,2,Entrega rápida y producto excelente,00:18:23
13000001909,20241226,204,2,10,Volvería a comprar,08:44:36
13000000275,20241227,484,1,10,Todo perfecto,00:49:20
13000000375,20241227,950,1,10,Todo perfecto,07:39:39
13000000678,20241227,115,1,7,Atención muy buena,02:57:08
13000001402,20241227,771,1,6,Atención muy buena,01:27:11
13000000089,20241228,959,2,8,Podría mejorar el empaque,05:03:44
13000000090,20241228,1406,1,6,Atención muy buena,08:55:01
13000000801,20241228,1260,2,8,Muy conforme con la calidad,16:34:00
13000001069,20241228,948,1,9,,10:14:34
13000001095,20241228,1005,1,9,Entrega rápida y producto excelente,03:16:55
13000000038,20241229,128,2,3,Entrega rápida y producto excelente,11:45:16
13000000233,20241229,130,2,4,Tardó un poco más de lo esperado,14:09:56
13000000517,20241229,4,2,8,,16:14:53
13000000799,20241229,397,1,5,Volvería a comprar,11:38:33
13000001155,20241229,267,2,8,Todo perfecto,20:12:43
13000002250,20241229,360,2,7,Atención muy buena,16:59:47
13000000952,20241230,1434,2,9,,21:07:23
13000001692,20241230,518,2,9,Podría mejorar el empaque,02:10:09
13000002102,20241230,1297,2,8,Tardó un poco más de lo esperado,02:25:42
13000002324,20241230,1161,1,4,Tardó un poco más de lo esperado,14:11:42
13000002631,20241230,1076,2,4,Todo perfecto,09:52:44
13000000855,20241231,212,1,8,Entrega rápida y producto excelente,12:05:42
13000002511,20241231,171,1,8,Volvería a comprar,14:09:01
13000001112,20250101,335,2,9,,07:59:17
13000001167,20250101,1333,1,9,Podría mejorar el empaque,15:47:41
13000000262,20250102,996,2,9,Podría mejorar el empaque,20:37:23
13000001126,20250102,1418,2,3,Podría mejorar el empaque,08:06:26
13000001590,20250102,110,1,7,Entrega rápida y producto excelente,11:17:50
13000001098,20250103,711,1,2,Entrega rápida y producto excelente,19:41:00
13000001900,20250103,293,2,7,Podría mejorar el empaque,01:33:24
13000001983,20250103,1342,2,9,Todo perfecto,05:38:52
13000000422,20250104,253,1,9,Atención muy buena,19:48:25
13000000257,20250105,518,1,0,Entrega rápida y producto excelente,17:33:23
13000000305,20250105,510,2,1,,20:34:12
13000001007,20250105,746,2,10,,05:24:55
13000002192,20250105,975,1,7,Tardó un poco más de lo esperado,20:12:25
13000000182,20250106,414,1,7,Muy conforme con la calidad,04:49:31
13000001641,20250106,714,1,10,Muy conforme con la calidad,04:29:25
13000002006,20250106,926,1,9,,05:00:09
13000002189,20250106,326,1,10,Entrega rápida y producto excelente,07:09:02
13000000136,20250107,131,2,8,Atención muy buena,18:36:27
13000002036,20250107,208,2,6,Atención muy buena,14:27:35
13000002450,20250107,560,1,7,,01:23:17
13000000461,20250108,78,2,3,Entrega rápida y producto excelente,05:40:16
13000001564,20250108,512,1,10,Volvería a comprar,10:12:25
13000001787,20250108,12,2,5,Tardó un poco más de lo esperado,07:45:35
13000001922,20250108,956,2,6,,02:22:27
13000002617,20250108,334,2,4,Muy conforme con la calidad,15:35:05
13000000935,20250109,1247,1,5,Volvería a comprar,17:41:37
13000001454,20250109,690,2,7,Podría mejorar el empaque,10:48:54
13000001576,20250109,930,1,9,Podría mejorar el empaque,13:00:08
13000001921,20250109,459,2,10,Atención muy buena,14:36:24
13000002056,20250109,264,2,2,Podría mejorar el empaque,15:23:38
13000002205,20250109,1462,2,1,Muy conforme con la calidad,07:07:24
13000002348,20250109,483,1,6,Entrega rápida y producto excelente,15:16:40
13000001134,20250110,14,2,9,,23:41:45
13000001149,20250110,634,1,9,Tardó un poco más de lo esperado,09:59:00
13000001763,20250110,1267,1,10,Tardó un poco más de lo esperado,14:20:12
13000002366,20250110,536,1,4,,00:06:37
13000002621,20250110,433,1,10,Tardó un poco más de lo esperado,11:24:25
13000000165,20250111,485,1,8,Tardó un poco más de lo esperado,11:56:27
13000000384,20250111,1231,1,7,Tardó un poco más de lo esperado,08:34:53
13000001256,20250111,248,2,5,Volvería a comprar,09:29:04
13000002294,20250111,1175,1,7,Todo perfecto,21:56:10
13000002519,20250111,1326,2,8,,19:39:01
13000000420,20250112,1485,1,9,Muy conforme con la calidad,08:48:59
13000000623,20250112,299,1,5,Muy conforme con la calidad,10:31:40
13000001208,20250112,593,2,9,Volvería a comprar,07:17:21
13000001635,20250112,433,1,7,Entrega rápida y producto excelente,08:08:40
13000000445,20250113,761,1,5,Tardó un poco más de lo esperado,09:23:46
13000000683,20250113,1006,2,6,Volvería a comprar,04:23:05
13000000713,20250113,146,1,9,Tardó un poco más de lo esperado,08:48:13
13000002256,20250113,1034,1,4,Volvería a comprar,15:05:49
13000000157,20250114,745,1,10,Atención muy buena,13:16:12
13000000685,20250114,439,1,0,Todo perfecto,10:36:46
13000002021,20250114,245,2,7,Muy conforme con la calidad,17:19:48
13000002421,20250114,771,2,6,Todo perfecto,06:24:37
13000002675,20250114,28,2,8,Entrega rápida y producto excelente,15:26:30
13000001021,20250115,1422,1,1,Volvería a comprar,10:21:36
13000002643,20250116,1450,1,9,Muy conforme con la calidad,13:56:00
13000002645,20250116,1389,1,9,Muy conforme con la calidad,23:47:31
13000000995,20250117,1210,2,2,Tardó un poco más de lo esperado,10:00:09
13000001113,20250117,261,1,6,Todo perfecto,18:47:46
13000001194,20250117,1328,1,8,Todo perfecto,03:03:08
13000001232,20250117,12,2,3,Entrega rápida y producto excelente,13:06:25
13000001687,20250117,1485,2,1,,19:49:47
13000001941,20250117,423,2,6,Volvería a comprar,07:31:43
13000002688,20250117,806,1,7,Podría mejorar el empaque,17:04:00
13000000753,20250118,1230,1,5,,07:09:15
13000000923,20250118,434,1,7,Tardó un poco más de lo esperado,14:16:54
13000000124,20250119,728,1,9,Todo perfecto,15:18:51
13000000213,20250119,674,1,7,Podría mejorar el empaque,04:34:47
13000000807,20250119,358,2,6,Entrega rápida y producto excelente,06:02:07
13000000870,20250119,333,1,5,Todo perfecto,04:49:19
13000001295,20250119,694,2,7,Muy conforme con la calidad,12:01:56
13000001875,20250119,706,2,9,Atención muy buena,20:43:15
13000000254,20250120,567,1,9,Entrega rápida y producto excelente,17:53:26
13000001830,20250120,814,1,1,Muy conforme con la calidad,21:43:22
13000002650,20250120,369,1,7,Muy conforme con la calidad,14:39:57
13000001020,20250121,528,1,3,Tardó un poco más de lo esperado,08:31:15
13000001819,20250121,209,1,8,Atención muy buena,22:20:33
13000000251,20250122,26,1,8,Atención muy buena,14:00:56
13000000702,20250122,497,2,8,Volvería a comprar,23:17:32
13000000819,20250122,1470,2,7,Atención muy buena,00:50:11
13000001307,20250122,255,1,10,Podría mejorar el empaque,09:51:55
13000002203,20250122,618,2,6,,14:04:21
13000001592,20250123,229,1,5,Atención muy buena,18:01:22
13000000142,20250124,1467,1,5,Entrega rápida y producto excelente,09:56:23
13000001784,20250124,737,1,9,Atención muy buena,08:12:03
13000002020,20250124,663,1,9,Muy conforme con la calidad,06:20:00
13000002425,20250124,1080,2,4,,05:52:06
13000000067,20250125,1411,1,9,Podría mejorar el empaque,05:47:13
13000000125,20250125,268,2,7,Podría mejorar el empaque,18:25:48
13000001399,20250125,1022,1,7,Atención muy buena,19:16:04
13000001892,20250125,233,2,10,Podría mejorar el empaque,22:04:00
13000002142,20250125,889,2,2,,20:27:47
13000002236,20250125,376,2,3,Muy conforme con la calidad,11:47:48
13000002376,20250125,681,2,8,Entrega rápida y producto excelente,15:17:44
13000000974,20250126,666,2,8,,05:42:51
13000001114,20250126,540,2,7,,16:46:44
13000001841,20250126,918,1,9,Entrega rápida y producto excelente,09:15:13
13000002168,20250126,580,1,10,,02:37:02
13000001622,20250127,1000,2,6,,03:46:03
13000002042,20250127,915,1,6,Atención muy buena,18:58:32
13000001238,20250128,1006,1,6,Volvería a comprar,21:11:36
13000002644,20250128,722,1,8,Todo perfecto,11:57:32
13000001946,20250129,743,2,9,Podría mejorar el empaque,23:52:02
13000002489,20250129,385,2,7,Atención muy buena,21:12:54
13000001529,20250130,867,2,8,Atención muy buena,15:40:38
13000001598,20250130,943,1,10,Tardó un poco más de lo esperado,07:40:21
13000001743,20250130,971,1,7,Volvería a comprar,13:20:21
13000001993,20250130,1134,1,9,Volvería a comprar,07:35:25
13000002590,20250130,524,1,10,,22:11:52
13000001826,20250131,1330,1,9,Entrega rápida y producto excelente,04:00:38
13000001917,20250131,1002,1,7,Muy conforme con la calidad,16:47:08
13000000835,20250201,140,1,1,,19:30:04
13000002575,20250201,1207,1,7,Volvería a comprar,03:48:33
13000000655,20250202,79,1,6,,05:53:58
13000001382,20250202,1149,2,3,,18:29:42
13000001995,20250202,928,1,8,Atención muy buena,06:13:31
13000002570,20250202,195,1,4,Entrega rápida y producto excelente,17:45:10
13000000119,20250203,226,1,9,Volvería a comprar,08:27:37
13000001175,20250203,800,2,9,Tardó un poco más de lo esperado,14:15:47
13000001176,20250203,1366,2,8,,20:59:05
13000001594,20250203,1452,2,9,Muy conforme con la calidad,15:10:20
13000001997,20250203,895,2,8,Volvería a comprar,22:58:37
13000002215,20250203,201,1,9,Atención muy buena,08:33:41
13000002436,20250203,330,1,9,Atención muy buena,16:15:20
13000000222,20250204,649,1,6,,00:04:20
13000000004,20250205,1004,1,8,Atención muy buena,02:14:04
13000000829,20250205,634,2,8,Volvería a comprar,07:02:06
13000001613,20250205,758,2,8,Volvería a comprar,20:01:31
13000002537,20250205,1034,1,8,Podría mejorar el empaque,23:07:01
13000002691,20250205,847,1,9,Volvería a comprar,13:24:24
13000001388,20250206,85,2,9,,09:04:12
13000002000,20250206,1053,2,5,,11:59:50
13000000817,20250207,185,1,6,Podría mejorar el empaque,08:21:01
13000002480,20250207,1091,1,7,Todo perfecto,20:55:02
13000002540,20250207,1045,1,7,Podría mejorar el empaque,06:00:58
13000000032,20250208,1055,2,8,Todo perfecto,09:38:10
13000000154,20250208,1487,1,8,Todo perfecto,14:01:29
13000000573,20250208,724,2,6,Todo perfecto,22:32:09
13000001205,20250208,413,2,7,Podría mejorar el empaque,22:47:26
13000002217,20250208,528,1,1,Entrega rápida y producto excelente,01:58:36
13000000261,20250209,407,2,7,Atención muy buena,15:21:46
13000002610,20250209,820,1,8,Tardó un poco más de lo esperado,13:27:04
13000002686,20250209,1398,1,4,Tardó un poco más de lo esperado,13:02:06
13000000120,20250210,850,2,6,Entrega rápida y producto excelente,18:37:18
13000000286,20250210,92,1,9,Tardó un poco más de lo esperado,07:29:10
13000000510,20250210,662,1,6,Entrega rápida y producto excelente,00:25:59
13000001174,20250210,1463,2,8,,17:49:48
13000001195,20250210,850,1,8,,02:52:53
13000002305,20250210,760,2,8,Podría mejorar el empaque,23:15:05
13000002636,20250210,243,2,8,Volvería a comprar,11:34:52
13000000395,20250211,821,1,7,Entrega rápida y producto excelente,12:31:51
13000002220,20250211,1368,2,8,Atención muy buena,21:19:04
13000000186,20250212,999,2,2,,07:15:19
13000000428,20250212,1074,1,6,Todo perfecto,09:10:12
13000000810,20250212,582,1,7,Atención muy buena,15:07:57
13000001255,20250212,551,1,0,Volvería a comprar,02:23:55
13000001329,20250212,1297,1,6,Entrega rápida y producto excelente,08:13:38
13000001563,20250212,803,1,8,Atención muy buena,14:42:07
13000002272,20250212,1259,2,10,,22:22:53
13000000736,20250213,281,1,7,Tardó un poco más de lo esperado,06:30:51
13000000820,20250213,198,1,8,Muy conforme con la calidad,15:17:17
13000001516,20250213,832,1,0,Atención muy buena,21:40:10
13000001566,20250213,1433,1,10,,01:45:35
13000002634,20250213,240,2,10,Todo perfecto,17:47:53
13000000394,20250214,895,1,6,Tardó un poco más de lo esperado,13:53:26
13000000905,20250214,1053,1,10,Entrega rápida y producto excelente,22:48:47
13000001459,20250214,1418,2,9,Podría mejorar el empaque,22:42:08
13000001864,20250214,194,1,5,Podría mejorar el empaque,20:22:39
13000002599,20250214,822,1,3,Todo perfecto,06:54:48
13000000333,20250215,687,2,6,Atención muy buena,19:51:47
13000001039,20250215,1451,1,6,Atención muy buena,19:35:21
13000001669,20250215,375,1,9,Tardó un poco más de lo esperado,06:44:44
13000002198,20250215,256,1,7,,21:06:20
13000002317,20250215,1033,1,10,Atención muy buena,16:46:26
13000002415,20250215,1408,1,10,,16:07:00
13000002465,20250215,28,1,8,Muy conforme con la calidad,10:40:25
13000002510,20250215,1260,1,9,Tardó un poco más de lo esperado,20:19:35
13000000424,20250216,1339,1,8,Volvería a comprar,22:04:20
13000001937,20250216,1151,1,6,Entrega rápida y producto excelente,02:18:08
13000000926,20250217,229,1,7,Muy conforme con la calidad,04:58:22
13000000971,20250217,1141,2,10,,05:53:07
13000001790,20250217,1098,2,9,Atención muy buena,00:25:16
13000000295,20250218,705,2,8,Muy conforme con la calidad,21:20:29
13000001384,20250218,257,1,7,Todo perfecto,06:49:53
13000001411,20250218,1322,1,8,Atención muy buena,15:01:09
13000001730,20250218,246,1,8,Tardó un poco más de lo esperado,09:00:50
13000000844,20250219,389,1,5,Muy conforme con la calidad,22:24:55
13000000860,20250219,26,1,5,Entrega rápida y producto excelente,11:55:10
13000000914,20250219,435,2,10,Todo perfecto,12:20:44
13000000985,20250220,951,1,10,Atención muy buena,09:49:32
13000001081,20250220,1135,1,6,Todo perfecto,16:47:19
13000001272,20250220,1048,1,8,Volvería a comprar,14:00:38
13000002167,20250220,77,2,7,Todo perfecto,23:50:55
13000002626,20250220,511,1,10,Tardó un poco más de lo esperado,02:50:08
13000000185,20250221,643,1,9,Podría mejorar el empaque,03:41:53
13000000755,20250221,130,2,0,Muy conforme con la calidad,06:14:46
13000001650,20250221,1434,1,8,Podría mejorar el empaque,20:25:45
13000002053,20250221,448,1,5,Atención muy buena,07:58:22
13000002662,20250221,385,1,5,Entrega rápida y producto excelente,10:53:57
13000000130,20250222,130,1,7,Entrega rápida y producto excelente,21:56:23
13000000188,20250222,641,1,0,Entrega rápida y producto excelente,20:24:49
13000000915,20250222,585,2,8,,21:16:30
13000001078,20250222,1463,1,9,Volvería a comprar,13:06:41
13000001235,20250222,637,2,7,Muy conforme con la calidad,01:16:31
13000002108,20250222,446,1,10,,00:09:23
13000002165,20250222,468,1,10,Podría mejorar el empaque,23:45:24
13000002441,20250222,1288,1,7,Muy conforme con la calidad,05:06:59
13000000354,20250223,1104,1,6,Todo perfecto,05:35:01
13000000583,20250223,416,2,1,Muy conforme con la calidad,12:57:11
13000000939,20250223,488,2,1,Podría mejorar el empaque,12:29:53
13000002114,20250223,333,1,10,,18:21:00
13000002445,20250223,914,1,6,Volvería a comprar,09:13:51
13000000732,20250224,1014,2,0,Muy conforme con la calidad,13:56:02
13000001236,20250224,1225,2,8,Tardó un poco más de lo esperado,11:36:08
13000001261,20250224,767,2,8,Podría mejorar el empaque,07:29:58
13000001639,20250224,606,1,6,Atención muy buena,11:13:36
13000000809,20250225,645,2,4,Entrega rápida y producto excelente,21:56:48
13000001281,20250225,272,1,9,Muy conforme con la calidad,05:23:53
13000001595,20250225,366,1,10,,12:37:45
13000001667,20250225,242,2,4,,18:58:58
13000001837,20250225,3,2,10,Muy conforme con la calidad,06:27:30
13000000875,20250226,432,2,8,Volvería a comprar,06:03:30
13000001203,20250226,539,1,1,Tardó un poco más de lo esperado,11:44:26
13000002373,20250226,650,2,9,Muy conforme con la calidad,14:29:59
13000001152,20250227,1258,1,8,Podría mejorar el empaque,10:40:54
13000002194,20250227,527,2,8,Muy conforme con la calidad,14:57:19
13000001416,20250228,166,2,4,Tardó un poco más de lo esperado,16:00:00
13000001570,20250228,297,2,8,Tardó un poco más de lo esperado,18:17:37
13000002174,20250228,6,2,7,Atención muy buena,13:59:11
13000000163,20250301,831,1,3,Todo perfecto,17:55:25
13000000941,20250301,509,2,7,Entrega rápida y producto excelente,02:36:55
13000001244,20250301,1315,2,7,Muy conforme con la calidad,16:53:33
13000001451,20250301,237,1,5,Entrega rápida y producto excelente,03:13:21
13000001798,20250301,435,1,8,Volvería a comprar,13:46:26
13000002403,20250301,498,1,9,Volvería a comprar,06:37:33
13000002557,20250301,752,1,0,Atención muy buena,08:32:15
13000000080,20250302,1336,2,6,Tardó un poco más de lo esperado,11:16:01
13000000469,20250302,1107,2,7,Tardó un poco más de lo esperado,09:53:39
13000000879,20250302,1001,1,9,,03:41:27
13000001670,20250302,597,2,7,,11:29:48
13000001844,20250302,209,1,3,,22:59:27
13000002395,20250302,1454,1,9,Atención muy buena,14:11:48
13000000775,20250303,279,2,0,Muy conforme con la calidad,00:13:16
13000000989,20250303,468,1,8,Podría mejorar el empaque,01:54:59
13000001442,20250303,466,2,10,Todo perfecto,11:23:47
13000001640,20250303,1351,2,9,,08:22:50
13000002263,20250303,1206,1,8,Tardó un poco más de lo esperado,02:57:40
13000000280,20250304,1313,1,0,Todo perfecto,15:40:25
13000000328,20250304,118,2,8,Volvería a comprar,06:11:26
13000001082,20250304,516,2,8,Entrega rápida y producto excelente,01:31:41
13000001761,20250304,547,2,6,Volvería a comprar,01:42:24
13000001895,20250304,1469,2,7,Atención muy buena,09:03:52
13000002141,20250304,711,2,10,Podría mejorar el empaque,22:01:41
13000002367,20250304,686,2,6,Volvería a comprar,23:31:12
13000001262,20250305,795,1,8,Podría mejorar el empaque,01:42:06
13000001321,20250305,186,1,7,,12:40:02
13000001970,20250305,403,1,7,Volvería a comprar,21:25:04
13000002365,20250305,910,1,4,Entrega rápida y producto excelente,18:34:18
13000000139,20250306,1106,2,6,Entrega rápida y producto excelente,00:15:24
13000000636,20250306,960,1,9,Podría mejorar el empaque,14:29:15
13000000283,20250307,1408,2,7,Tardó un poco más de lo esperado,13:54:08
13000000516,20250307,1366,1,7,Podría mejorar el empaque,02:44:22
13000001443,20250307,658,1,6,Atención muy buena,20:21:33
13000002169,20250307,512,1,9,Volvería a comprar,12:06:22
13000000033,20250308,321,2,8,Podría mejorar el empaque,01:47:46
13000000557,20250309,1473,2,10,Entrega rápida y producto excelente,08:07:13
13000001050,20250309,1104,1,8,Atención muy buena,12:47:01
13000001886,20250309,570,1,1,,11:52:08
13000000123,20250310,1177,1,7,Volvería a comprar,16:20:54
13000000370,20250310,1079,1,8,Atención muy buena,21:56:33
13000001121,20250310,814,1,7,Volvería a comprar,05:03:37
13000001344,20250310,1412,1,10,Todo perfecto,02:53:35
13000001971,20250310,894,2,10,Atención muy buena,18:04:23
13000002338,20250310,1476,1,9,,17:57:34
13000000151,20250311,1209,2,9,Tardó un poco más de lo esperado,06:28:35
13000000284,20250311,498,1,8,Entrega rápida y producto excelente,19:06:17
13000000387,20250311,921,2,3,Atención muy buena,05:25:38
13000000455,20250311,154,1,10,,10:47:21
13000000982,20250311,4,1,10,Todo perfecto,20:50:23
13000001127,20250311,1317,2,4,Entrega rápida y producto excelente,20:22:41
13000001185,20250311,143,1,8,Muy conforme con la calidad,17:05:23
13000001421,20250311,650,2,9,Atención muy buena,03:43:37
13000001503,20250311,655,1,7,Atención muy buena,02:58:24
13000002603,20250311,9,2,5,Podría mejorar el empaque,13:52:28
13000000282,20250312,499,1,8,Tardó un poco más de lo esperado,17:12:20
13000001263,20250312,712,1,8,,06:47:21
13000001336,20250312,208,2,10,Entrega rápida y producto excelente,00:07:59
13000001745,20250312,1400,2,8,,06:56:26
13000000252,20250314,1063,2,6,Volvería a comprar,10:37:47
13000000496,20250314,305,1,9,Entrega rápida y producto excelente,13:14:31
13000001453,20250314,272,1,3,Atención muy buena,03:19:16
13000001469,20250314,1409,1,9,Volvería a comprar,14:45:27
13000001505,20250314,159,1,3,Entrega rápida y producto excelente,15:24:47
13000002258,20250314,1388,1,10,Volvería a comprar,05:57:30
13000001053,20250315,1253,1,1,Volvería a comprar,23:15:07
13000001124,20250315,1074,1,8,Entrega rápida y producto excelente,04:40:46
13000001364,20250315,1130,2,9,Atención muy buena,17:55:49
13000001413,20250315,1004,1,7,,14:11:47
13000001607,20250315,1409,2,8,Tardó un poco más de lo esperado,23:12:36
13000000410,20250316,14,1,7,Volvería a comprar,23:22:31
13000000644,20250316,171,1,7,Muy conforme con la calidad,22:22:46
13000001427,20250316,833,1,6,Muy conforme con la calidad,12:00:17
13000001606,20250317,578,2,7,Volvería a comprar,16:49:30
13000002123,20250317,965,2,7,Tardó un poco más de lo esperado,18:37:02
13000002190,20250317,971,2,10,Podría mejorar el empaque,03:46:18
13000002639,20250317,1216,2,6,,13:29:20
13000001342,20250318,1381,1,10,Atención muy buena,18:10:10
13000001723,20250318,42,1,9,Todo perfecto,17:29:05
13000001898,20250318,831,2,5,Atención muy buena,00:33:48
13000000271,20250319,300,1,7,Todo perfecto,18:26:54
13000000942,20250319,888,1,10,Muy conforme con la calidad,01:38:52
13000000956,20250319,887,2,8,Muy conforme con la calidad,02:31:49
